name,phone,cpf,email,tags
Eduardo Ribeiro,+5515950314246,96079674378,lead421@example.com,"implant, ortho"
Lucas Rocha,+5598952954670,93088349589,lead422@example.com,returning
Nicolas Lima,+5568982496955,28051988671,lead423@example.com,
Lucas Pereira,+5517918661489,65012876423,,"cleaning, returning"
Helena Souza,+5595936781031,,lead425@example.com,"returning, cleaning, urgent"
Vitor Martins,+5511969749957,,lead426@example.com,implant
Pedro Pereira,+5596987440174,63457940665,lead427@example.com,"vip, new-patient"
Fernanda Souza,+5543979432475,00016976410,lead428@example.com,"braces, new-patient"
Maria Martins,+5519956200504,,lead429@example.com,"checkup, whitening, new-patient"
Rafaela Nascimento,+5569957791449,,,whitening
Lucas Moreira,+5538913594351,,lead431@example.com,implant
Pedro Rodrigues,+5582980650645,,,"new-patient, braces, urgent"
Samuel Araújo,+5554996984813,07517825640,lead433@example.com,"braces, urgent, implant"
Lucas Nascimento,+5541925094613,93371456269,lead434@example.com,
Lucas Costa,+5563953162843,78213767365,,"cleaning, whitening, returning"
Pedro Lopes,+5555917996066,10626025524,lead436@example.com,"cleaning, returning"
Gabriel Silva,+5561970303501,,lead437@example.com,checkup
Olivia Rodrigues,+5569958218409,,,checkup
Julia Costa,+5595967517991,,lead439@example.com,
Ana Souza,+5537935884529,,lead440@example.com,cleaning
Olivia Pereira,+5596910717866,17094724489,lead441@example.com,checkup
Ana Almeida,+5518919770597,80603470718,lead442@example.com,
Gabriel Almeida,+5554980452811,62976788049,lead443@example.com,cleaning
Ana Silva,+5561983909981,89299427763,lead444@example.com,
Fernanda Silva,+5587927830305,91235664775,lead445@example.com,
Vitor Souza,+5563965218050,,lead446@example.com,"whitening, new-patient, checkup"
Bruno Pereira,+5528930869786,,lead447@example.com,"new-patient, braces"
Rafaela Gomes,+5554979775556,07689414745,lead448@example.com,
Eduardo Rodrigues,+5549943800300,,lead449@example.com,"urgent, whitening"
Samuel Santos,+5554969075600,19344163049,,ortho
Igor Martins,+5553962862713,21607586630,lead451@example.com,"urgent, implant"
Bruno Santos,+5515999918683,55149458120,lead452@example.com,"vip, implant"
Gabriel Santos,+5532958847397,57610688690,,"urgent, cleaning"
Ana Santos,+5522979432339,28250665325,lead454@example.com,"cleaning, urgent, whitening"
Yasmin Gomes,+5522948626730,27926707201,lead455@example.com,"returning, cleaning"
Bruno Rodrigues,+5599937707260,60859970787,lead456@example.com,checkup
Bruno Gomes,+5549951522653,09327480821,lead457@example.com,"vip, urgent, whitening"
Igor Gomes,+5515967258652,28446028867,lead458@example.com,"new-patient, urgent, braces"
Pedro Gomes,+5596963877166,,lead459@example.com,"checkup, returning, cleaning"
Fernanda Carvalho,+5551983366843,77575548882,,"checkup, vip"
Carlos Oliveira,+5513998405408,04124874030,lead461@example.com,cleaning
Yasmin Ribeiro,+5571932284326,53167673060,,
Rafaela Oliveira,+5567946933611,13698448327,lead463@example.com,"whitening, ortho"
Helena Lima,+5584949493930,45118318076,lead464@example.com,vip
Yasmin Nascimento,+5573946850886,,lead465@example.com,
Helena Almeida,+5531966050588,54591889114,lead466@example.com,"cleaning, urgent, new-patient"
Bruno Ferreira,+5531912917213,01562190180,,
Tatiana Almeida,+5584914527890,07975639702,lead468@example.com,"vip, checkup"
Eduardo Ribeiro,+5513997092607,,lead469@example.com,"returning, implant, urgent"
Vitor Barbosa,+5554964742978,,lead470@example.com,
Nicolas Rodrigues,+5549925701071,84555836308,lead471@example.com,
Bruno Souza,+5597953467639,94128843890,lead472@example.com,"returning, urgent"
Ana Oliveira,+5535961647170,82501289749,lead473@example.com,"cleaning, checkup, vip"
Yasmin Oliveira,+5565945095075,24391161737,lead474@example.com,urgent
Julia Gomes,+5585978271370,35258983552,,
Yasmin Lima,+5543970244615,,,"vip, checkup"
Rafaela Santos,+5577917639094,,lead477@example.com,vip
Tatiana Rodrigues,+5512952469003,82071158741,lead478@example.com,whitening
Yasmin Lopes,+5598992839636,60211461903,,implant
Eduardo Silva,+5567935459323,47126050658,lead480@example.com,"urgent, checkup, new-patient"
Bruno Pereira,+5587931451776,,lead481@example.com,vip
Yasmin Santos,+5547978013964,01924925516,,"checkup, returning, cleaning"
Bruno Martins,+5531972734550,51945519835,lead483@example.com,
Diana Carvalho,+5518959913653,,lead484@example.com,
Yasmin Santos,+5551945346469,40050132954,lead485@example.com,
Carlos Santos,+5586953675523,31999258711,lead486@example.com,returning
Fernanda Nascimento,+5596978404639,46803971449,lead487@example.com,new-patient
Ana Rodrigues,+5546997107163,65472696550,lead488@example.com,"returning, implant, cleaning"
Nicolas Souza,+5555964067018,85625433739,lead489@example.com,
Igor Barbosa,+5582943002331,49122170189,lead490@example.com,"new-patient, implant, whitening"
Tatiana Silva,+5588959486501,21322678634,lead491@example.com,implant
Yasmin Souza,+5575934736785,34801300464,lead492@example.com,cleaning
Maria Souza,+5565930279586,40004806930,lead493@example.com,braces
Lucas Rocha,+5566990931921,49542578598,lead494@example.com,new-patient
Ana Santos,+5568923147621,,,new-patient
Pedro Souza,+5571953226924,77443370008,lead496@example.com,"implant, cleaning, ortho"
Diana Lima,+5528935449367,85708773901,lead497@example.com,"whitening, cleaning, braces"
Lucas Nascimento,+5588964296434,,lead498@example.com,vip
Ana Rodrigues,+5579954188707,94349756035,lead499@example.com,checkup
Tatiana Almeida,+5593934456838,19913071607,,
Ana Nascimento,+5564930811389,27595279216,lead501@example.com,"new-patient, braces, checkup"
Carlos Pereira,+5582994320275,,lead502@example.com,checkup
Samuel Martins,+5512921509404,,,"returning, checkup, new-patient"
Helena Barbosa,+5569957158119,64899245602,lead504@example.com,ortho
Julia Almeida,+5584988428145,,lead505@example.com,"returning, urgent, checkup"
Nicolas Pereira,+5537956753932,94405072337,,"new-patient, braces, urgent"
Carlos Oliveira,+5595923566221,,,cleaning
Samuel Oliveira,+5537997579223,54992447317,lead508@example.com,
Ana Martins,+5546924005460,23080413407,,"ortho, returning, braces"
Bruno Souza,+5547936996340,25713707407,,urgent
Tatiana Martins,+5519940333766,96679372240,lead511@example.com,
Fernanda Gomes,+5596999171780,,lead512@example.com,
Bruno Barbosa,+5542965616931,17728722379,,"whitening, braces, cleaning"
Fernanda Gomes,+5597919137542,16566221220,lead514@example.com,"checkup, ortho"
Olivia Santos,+5575910127759,78359671621,lead515@example.com,"urgent, new-patient, braces"
Julia Lima,+5584970333739,68059459929,lead516@example.com,
Eduardo Almeida,+5569963891003,,,
Tatiana Rocha,+5535967520386,,lead518@example.com,checkup
Carlos Rocha,+5544994459597,,,checkup
Pedro Barbosa,+5537948634299,,lead520@example.com,"returning, urgent, vip"
Julia Santos,+5519941510177,33686030004,lead521@example.com,
Nicolas Moreira,+5568914013348,40427611784,,checkup
Tatiana Lopes,+5542979659426,16776997446,lead523@example.com,
Lucas Ribeiro,+5521933232422,14629133852,lead524@example.com,"urgent, vip, returning"
Bruno Barbosa,+5597944682289,,lead525@example.com,urgent
Bruno Oliveira,+5551986463357,93668594538,,urgent
Gabriel Lopes,+5535949563548,37492197101,lead527@example.com,"implant, checkup"
Eduardo Araújo,+5519999410173,,,"ortho, whitening"
Olivia Barbosa,+5561993766532,48502450484,lead529@example.com,checkup
Julia Silva,+5592917406298,,lead530@example.com,
Ana Santos,+5538914400266,21553059662,lead531@example.com,"new-patient, braces, cleaning"
Maria Silva,+5593922406034,63731389339,,"urgent, braces"
Lucas Rocha,+5567932519211,,,"checkup, vip"
Olivia Rocha,+5527943650581,11423944410,lead534@example.com,
Maria Lima,+5588924379277,08856860716,lead535@example.com,
Pedro Souza,+5571910098875,85148684976,,implant
Julia Lima,+5579994707070,06016688479,,"returning, implant, braces"
Samuel Costa,+5546990000199,00822708051,lead538@example.com,new-patient
Igor Souza,+5586924096489,65821434173,lead539@example.com,"ortho, vip"
Olivia Araújo,+5584999504657,,lead540@example.com,"implant, braces, checkup"
Fernanda Silva,+5516912450252,73306110698,lead541@example.com,"urgent, ortho"
Samuel Carvalho,+5574916596691,47463940675,lead542@example.com,"vip, braces"
Yasmin Rocha,+5519931697238,02235170706,,"braces, urgent"
Gabriel Silva,+5512997425852,,lead544@example.com,"whitening, urgent"
Helena Costa,+5517955185307,,,"new-patient, vip, returning"
Gabriel Rocha,+5555926081742,,lead546@example.com,"returning, new-patient, checkup"
Igor Costa,+5594956206568,24632504378,lead547@example.com,"urgent, new-patient, braces"
Lucas Ribeiro,+5591993318192,25541028566,lead548@example.com,"braces, ortho"
Maria Lima,+5588973258744,,lead549@example.com,"vip, braces"
Gabriel Nascimento,+5567965772478,19592310300,lead550@example.com,"braces, vip"
Samuel Gomes,+5567932026143,,,"whitening, implant"
Gabriel Souza,+5521994792103,21651216983,lead552@example.com,"checkup, braces"
Ana Costa,+5563931523358,27823881420,lead553@example.com,
Tatiana Souza,+5524949404458,69613635394,lead554@example.com,ortho
Julia Rocha,+5513965042647,19604484710,lead555@example.com,"new-patient, implant, braces"
Olivia Martins,+5579990494640,40664436641,lead556@example.com,checkup
Diana Ferreira,+5531943161898,99019913310,lead557@example.com,"whitening, ortho, braces"
Ana Pereira,+5586935173834,,lead558@example.com,"checkup, implant"
Maria Almeida,+5562985227857,41412217083,,checkup
Bruno Oliveira,+5527914413929,07648288192,lead560@example.com,checkup
Fernanda Oliveira,+5597981585726,01182077765,,"urgent, braces"
Yasmin Araújo,+5596962026554,,lead562@example.com,
Lucas Almeida,+5554998241654,31233828002,lead563@example.com,vip
Samuel Carvalho,+5521916062933,87811572311,lead564@example.com,"checkup, cleaning"
Nicolas Barbosa,+5567976443968,56593338699,,whitening
Fernanda Souza,+5561925962438,86951555605,,"checkup, returning"
Fernanda Costa,+5555926544361,,,braces
Gabriel Ribeiro,+5516965010529,43996225555,lead568@example.com,"ortho, implant, checkup"
Igor Araújo,+5579947805588,88089443281,lead569@example.com,cleaning
Samuel Ribeiro,+5577967741888,49326696235,lead570@example.com,"whitening, checkup"
Helena Costa,+5522912755226,,lead571@example.com,"cleaning, whitening"
Diana Rocha,+5589945202399,,,"new-patient, checkup, whitening"
Helena Nascimento,+5598949230609,03221727135,lead573@example.com,
Yasmin Moreira,+5593929931167,14501744260,lead574@example.com,"new-patient, whitening"
Nicolas Martins,+5551935745782,15265470239,lead575@example.com,new-patient
Lucas Gomes,+5517955270159,50296838101,,
Diana Pereira,+5527937464422,40723432180,lead577@example.com,
Pedro Costa,+5585993338692,,lead578@example.com,"urgent, new-patient"
Yasmin Santos,+5585952754412,25240850585,,"vip, implant, returning"
Eduardo Silva,+5596956596696,,lead580@example.com,"whitening, returning"
Maria Martins,+5579956286548,92479039471,lead581@example.com,"implant, returning"
Yasmin Souza,+5571942477724,,,
Samuel Gomes,+5515918706598,30483522287,lead583@example.com,
Vitor Costa,+5555934404908,51044459255,lead584@example.com,
Igor Costa,+5587984624509,56425687606,lead585@example.com,
Gabriel Lima,+5538937745425,32688574426,,
Samuel Rodrigues,+5597952916048,40240205286,lead587@example.com,"checkup, braces, cleaning"
Igor Gomes,+5542986892737,,lead588@example.com,
Rafaela Souza,+5547971081007,48630227192,,
Julia Almeida,+5532988871895,14011787663,lead590@example.com,"cleaning, checkup, braces"
Eduardo Costa,+5567971572766,64813754791,lead591@example.com,"ortho, cleaning"
Fernanda Souza,+5555912931093,,,vip
Nicolas Barbosa,+5573963593939,24626346499,,
Samuel Moreira,+5579918326011,78692879380,,"urgent, returning"
Samuel Martins,+5531948781743,50898028159,lead595@example.com,braces
Maria Oliveira,+5516921975456,17374213050,lead596@example.com,
Olivia Rodrigues,+5544977292615,57190893814,lead597@example.com,checkup
Nicolas Ferreira,+5518988046363,,lead598@example.com,"whitening, returning"
Bruno Lima,+5586915548959,,,
Lucas Rocha,+5517910822443,,lead600@example.com,"whitening, urgent"
Fernanda Lopes,+5522988526090,58154760720,lead601@example.com,"implant, returning, new-patient"
Rafaela Rocha,+5588941836691,,lead602@example.com,"braces, ortho, whitening"
Helena Martins,+5563963745480,84968222220,,new-patient
Fernanda Costa,+5589936354322,,lead604@example.com,
Diana Silva,+5587922716523,,lead605@example.com,"implant, new-patient, whitening"
Carlos Carvalho,+5516949987136,25457909743,lead606@example.com,new-patient
Maria Santos,+5518961370470,,lead607@example.com,"urgent, ortho, checkup"
Julia Carvalho,+5598916480410,,,"urgent, new-patient"
Fernanda Moreira,+5587996498082,27529466780,lead609@example.com,checkup
Lucas Martins,+5579943261548,73273546972,lead610@example.com,"implant, returning, braces"
Olivia Souza,+5565980305544,29516358268,lead611@example.com,
Julia Santos,+5577944037025,23931913139,,implant
Gabriel Nascimento,+5548961625805,82471845320,lead613@example.com,
Carlos Costa,+5592957194976,24025733170,lead614@example.com,ortho
Julia Carvalho,+5575961156404,,lead615@example.com,
Ana Ferreira,+5538917277980,79362248662,lead616@example.com,"vip, implant, checkup"
Olivia Ferreira,+5541962296458,04059196460,lead617@example.com,
Samuel Lopes,+5594991172614,14631316667,lead618@example.com,
Bruno Costa,+5554975531449,,lead619@example.com,"returning, checkup, ortho"
Gabriel Oliveira,+5538965563500,,lead620@example.com,cleaning
Vitor Ferreira,+5598975755897,,,
Lucas Lopes,+5517970285354,89699419830,lead622@example.com,"returning, new-patient"
Tatiana Araújo,+5516968199404,,lead623@example.com,"implant, new-patient, returning"
Bruno Moreira,+5598978019289,30662334728,lead624@example.com,
Maria Pereira,+5555994988552,95962740742,lead625@example.com,"checkup, new-patient, vip"
Yasmin Ribeiro,+5587962352257,,lead626@example.com,checkup
Olivia Costa,+5584947104858,49238428735,lead627@example.com,
Gabriel Costa,+5513939737905,,,"ortho, urgent, implant"
Maria Santos,+5527968299306,,,returning
Vitor Martins,+5528975649088,06833537135,,ortho
Gabriel Oliveira,+5543938359860,,lead631@example.com,"cleaning, braces"
Igor Ribeiro,+5549967760105,67913609419,lead632@example.com,
Gabriel Santos,+5599936266810,24053222770,lead633@example.com,
Carlos Souza,+5588938460932,08992786980,lead634@example.com,"urgent, cleaning"
Helena Rocha,+5582994139147,,lead635@example.com,"checkup, ortho"
Carlos Costa,+5577952061733,51128175185,lead636@example.com,"braces, vip"
Helena Costa,+5517993354025,02851432397,,"checkup, cleaning, braces"
Julia Costa,+5586994157616,14224562421,lead638@example.com,"braces, vip"
Tatiana Pereira,+5528944206801,93687126978,lead639@example.com,
Igor Pereira,+5519922022732,44323899076,,
Rafaela Nascimento,+5587927929704,22864717972,lead641@example.com,urgent
Eduardo Rocha,+5587983963260,98128624202,lead642@example.com,
Tatiana Oliveira,+5579952847928,95673180187,,
Tatiana Rocha,+5587967310927,82396987518,,checkup
Samuel Ribeiro,+5567918426127,,lead645@example.com,
Julia Lopes,+5542912688359,58087903951,lead646@example.com,"vip, implant, checkup"
Gabriel Rocha,+5534932803007,00512227608,,"checkup, returning, whitening"
Yasmin Araújo,+5548996537625,,,"checkup, cleaning"
Diana Gomes,+5563956476881,75064464649,lead649@example.com,returning
Vitor Ferreira,+5519930073215,05450385374,lead650@example.com,cleaning
Vitor Souza,+5511993345181,36500704991,lead651@example.com,"whitening, braces, cleaning"
Helena Barbosa,+5541968064618,11684021901,,
Pedro Pereira,+5579998643095,02790159688,lead653@example.com,"cleaning, ortho"
Ana Souza,+5565912363110,08701578251,lead654@example.com,"braces, cleaning, vip"
Julia Souza,+5562971441859,42295466610,lead655@example.com,"new-patient, whitening"
Nicolas Barbosa,+5538975415527,,lead656@example.com,urgent
Maria Carvalho,+5597956630568,32404482629,lead657@example.com,"whitening, urgent, implant"
Rafaela Moreira,+5514985317847,,,cleaning
Samuel Almeida,+5562939571372,01599467275,lead659@example.com,"checkup, new-patient"
Igor Araújo,+5528932105920,20842352783,,
Fernanda Ferreira,+5583986109812,62678003698,lead661@example.com,"vip, whitening"
Helena Santos,+5586995647608,06713764975,,"vip, new-patient"
Gabriel Araújo,+5547914704842,20866460896,lead663@example.com,cleaning
Carlos Barbosa,+5528961898509,81849331502,lead664@example.com,implant
Gabriel Ribeiro,+5598957545122,40486012298,,implant
Rafaela Costa,+5533939774142,86396407698,lead666@example.com,"implant, returning"
Rafaela Souza,+5521983922477,59568800077,lead667@example.com,implant
Eduardo Martins,+5548915765702,34277591647,lead668@example.com,urgent
Julia Carvalho,+5551951416224,79031642959,lead669@example.com,
Olivia Barbosa,+5545984987146,70388266708,lead670@example.com,"implant, checkup, braces"
